time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
1.003199,6.0387,115.8203,1016.504,0,1.317801,0
1.200176,6.5255,115.8203,1016.523,0,1.317801,0
1.400381,10.3385,115.8203,1016.555,0,1.317801,0
1.601337,5.7525,115.8203,1016.57,0,1.317801,0
1.804163,6.6413,115.8203,1016.605,0,1.317801,0
3.003337,10.4196,115.8203,1018.391,0.6426,1.510849,1
3.602602,9.9359,115.8203,1018.426,0.6769,1.510849,1
3.809041,9.7001,115.8203,1018.449,0.6985,1.510849,1
4.206937,13.9462,115.8203,1018.496,0.6071,1.510849,1
5.202447,10.3471,115.8203,1018.598,0.6742,1.510849,1
6.60112,10.41,115.8203,1019.047,1.2299,1.516092,2
6.80952,10.7645,115.8203,1019.066,1.3029,1.516092,2
7.004935,10.5182,115.8203,1019.086,0.2503,1.516092,2
7.400167,10.6088,115.8203,1019.125,1.3215,1.516092,2
7.607549,11.4943,115.8203,1019.145,1.2616,1.516092,2
9.408915,10.526,115.8203,1021.777,2.0951,1.521336,3
9.607893,16.7091,115.8203,1022.27,1.9011,1.521336,3
10.21508,17.6139,115.8203,1022.422,1.8156,1.521336,3
10.41458,16.188,115.8203,1022.621,3.7651,1.521336,3
10.60373,17.4166,115.8203,1022.637,1.9185,1.521336,3
11.80617,18.7072,115.8203,1025.016,2.3594,1.526579,4
12.2079,16.7187,115.8203,1025.059,2.7963,1.526579,4
12.40436,17.4099,115.8203,1025.082,2.3639,1.526579,4
12.61678,23.6804,115.8203,1025.117,3.1173,1.526579,4
12.81252,15.1539,115.8203,1025.137,2.4863,1.526579,4
14.00462,16.1962,115.8203,1027.809,3.0819,1.531822,5
14.201,15.9539,115.8203,1027.82,1.7663,1.531822,5
14.40094,16.3985,115.8203,1027.848,3.1143,1.531822,5
14.80808,17.779,115.8203,1027.879,3.0554,1.531822,5
15.00713,16.3918,115.8203,1027.891,3.4138,1.531822,5
16.40414,17.3069,115.8203,1030.582,3.4826,1.537066,6
16.60077,16.1626,115.8203,1030.563,0.7077,1.537066,6
17.0032,17.0757,115.8203,1030.59,3.7028,1.537066,6
17.20129,15.9595,115.8203,1030.613,3.5983,1.537066,6
17.60674,16.1558,115.8203,1030.637,1.4609,1.537066,6
18.80897,17.5935,115.8203,1033.191,4.1661,1.542309,7
19.00872,17.7394,115.8203,1033.199,2.9114,1.542309,7
19.21157,17.5465,115.8203,1033.219,4.1655,1.542309,7
19.41508,16.4585,115.8203,1033.227,4.3405,1.542309,7
19.60464,18.6002,115.8203,1033.266,4.7677,1.542309,7
20.81907,19.5111,115.8203,1035.488,2.0091,1.547552,8
21.01301,19.1979,115.8203,1035.516,5.6202,1.547552,8
21.20474,15.9995,115.8203,1035.527,2.4096,1.547552,8
21.40259,19.0629,115.8203,1035.539,7.1765,1.547552,8
21.60304,15.9102,115.8203,1035.523,4.0502,1.547552,8
22.80513,16.9993,115.8203,1037.977,5.0543,1.552795,9
23.00067,16.3672,115.8203,1037.996,5.3789,1.552795,9
23.20635,20.714,115.8203,1038.242,6.0039,1.552795,9
23.4001,15.9207,115.8203,1038.25,5.5674,1.552795,9
23.61194,14.8098,115.8203,1038.27,0.51,1.552795,9
24.80379,17.0462,115.8203,1040.652,2.7512,1.558039,10
25.00686,16.6705,115.8203,1040.672,1.2872,1.558039,10
25.21033,17.42,115.8203,1040.68,11.0959,1.558039,10
25.41368,16.5287,115.8203,1040.691,5.4812,1.558039,10
25.60662,16.4783,115.8203,1040.699,4.2265,1.558039,10
