time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
262.6053,6.6732,258.5781,1025.219,4.1144,1.916279,9
262.8019,5.089,258.5781,1025.219,4.2411,1.916279,9
263.0027,6.7201,258.5781,1025.219,4.5024,1.916279,9
263.2043,7.2599,258.5781,1025.219,5.06,1.916279,9
263.4048,5.3099,258.5781,1025.219,4.3573,1.916279,9
264.6049,10.4169,258.5781,1025.227,7.3122,1.913263,8
264.8022,5.5863,258.5781,1025.227,4.0179,1.913263,8
265.007,8.0523,258.5781,1025.227,5.6988,1.913263,8
265.2065,11.2383,258.5781,1025.227,7.0551,1.913263,8
265.4049,8.3638,258.5781,1025.227,5.5859,1.913263,8
266.6114,12.4382,258.5781,1025.23,7.2211,1.910248,7
266.8092,11.8229,258.5781,1025.23,8.2249,1.910248,7
267.006,7.4921,258.5781,1025.23,5.3342,1.910248,7
267.2036,11.3709,258.5781,1025.23,5.2949,1.910248,7
267.4051,7.8305,258.5781,1025.23,5.1712,1.910248,7
268.604,4.9305,258.5781,1025.23,3.3218,1.907232,6
268.8009,5.1628,258.5781,1025.23,2.9044,1.907232,6
269.0025,4.9683,258.5781,1025.23,3.8408,1.907232,6
269.2059,6.0438,258.5781,1025.23,3.1493,1.907232,6
269.4043,4.7784,258.5781,1025.23,3.1509,1.907232,6
270.6038,4.7684,258.5781,1025.23,2.5896,1.904217,5
270.804,5.149,258.5781,1025.23,2.5332,1.904217,5
271.0003,4.8098,258.5781,1025.23,2.5525,1.904217,5
271.2026,4.5105,258.5781,1025.23,2.6553,1.904217,5
271.4055,5.7928,258.5781,1025.23,2.7494,1.904217,5
272.6046,5.5335,258.5781,1025.23,2.2735,1.901201,4
272.8013,4.7233,258.5781,1025.23,2.188,1.901201,4
273.0019,4.6934,258.5781,1025.23,2.2652,1.901201,4
273.205,5.7214,258.5781,1025.23,2.2511,1.901201,4
273.4051,5.4183,258.5781,1025.23,2.2459,1.901201,4
274.6062,7.9233,258.5781,1025.227,3.184,1.898186,3
274.8098,10.9739,258.5781,1025.227,3.6034,1.898186,3
275.0024,9.9021,258.5781,1025.227,3.3744,1.898186,3
275.2033,9.1424,258.5781,1025.227,2.479,1.898186,3
275.4035,7.3317,258.5781,1025.227,2.6377,1.898186,3
276.6046,5.5298,258.5781,1025.227,1.3838,1.89517,2
276.8051,6.1809,258.5781,1025.227,1.4168,1.89517,2
277.0013,4.8348,258.5781,1025.227,1.3528,1.89517,2
277.2011,4.9338,258.5781,1025.227,1.7152,1.89517,2
277.4004,5.2312,258.5781,1025.227,1.3677,1.89517,2
278.6021,5.0175,258.5781,1025.227,1.0063,1.892155,1
278.8037,6.2294,258.5781,1025.227,1.0513,1.892155,1
279.0041,4.63,258.5781,1025.227,0.9602,1.892155,1
279.2051,5.1697,258.5781,1025.227,1.0197,1.892155,1
279.4014,5.0964,258.5781,1025.227,1.0168,1.892155,1
280.6004,4.7517,258.5781,1025.227,0.5774,1.889139,0
280.8037,4.55,258.5781,1025.227,0.6691,1.889139,0
281.0011,4.806,258.5781,1025.25,0.5916,1.889139,0
281.2027,5.065,258.5781,1025.25,0.6004,1.889139,0
281.4023,4.6482,258.5781,1025.25,0.6109,1.889139,0
