time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
1.005749,5.8191,199.6523,975.4141,0.0,1.456861,0
1.20114,6.055,199.6523,975.4219,0.0,1.456861,0
1.40399,5.0901,199.6523,975.4219,0.0,1.456861,0
1.601039,5.7737,199.6523,975.4219,0.0,1.456861,0
1.804931,5.3906,199.6523,975.4219,0.0,1.456861,0
3.200155,5.1917,199.6523,975.8555,0.6249,1.462105,1
3.401662,5.8151,199.6523,975.7148,0.646,1.462105,1
3.604528,6.1805,199.6523,975.7148,0.6228,1.462105,1
5.203897,5.5093,199.6523,975.7148,0.7844,1.462105,1
6.000767,5.9423,199.6523,975.7148,0.4017,1.462105,1
7.4004,5.8577,199.6523,975.7305,0.6302,1.467348,2
7.604244,5.5019,199.6523,975.7305,1.2593,1.467348,2
8.404644,5.4543,199.6523,975.7305,1.1772,1.467348,2
9.202531,5.4881,199.6523,975.7305,1.2397,1.467348,2
9.403996,5.3397,199.6523,975.7305,0.1288,1.467348,2
11.0048,5.0916,199.6523,976.9961,1.8161,1.472591,3
11.6051,5.4983,199.6523,976.9961,1.1883,1.472591,3
12.40348,5.7646,199.6523,976.9961,1.8886,1.472591,3
13.20345,5.5175,199.6523,976.9961,1.9465,1.472591,3
13.80281,6.4925,199.6523,976.9961,1.8839,1.472591,3
