time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
29.60249,7.3698,259.7422,817.5195,0.9189,1.773964,9
29.80182,6.1202,259.7422,817.5977,4.1784,1.773964,9
30.00569,6.7469,259.7422,817.6914,4.7599,1.773964,9
30.20624,8.3577,259.7422,817.8047,2.1244,1.773964,9
30.60299,7.3635,259.7422,817.9883,3.5745,1.773964,9
32.20446,6.9114,259.7422,818.2305,0.5821,1.770948,8
32.40255,5.3031,259.7422,818.2422,1.5648,1.770948,8
33.20656,7.9985,259.7422,818.2695,3.9286,1.770948,8
34.00443,6.922,259.7422,818.3711,4.2489,1.770948,8
34.60035,5.7035,259.7422,818.3828,4.0129,1.770948,8
36.20103,5.407,259.7422,818.4609,4.8147,1.767933,7
36.60688,8.8173,259.7422,818.4805,0.1986,1.767933,7
37.00143,5.5069,259.7422,818.4883,4.5397,1.767933,7
37.20393,6.1934,259.7422,818.5039,2.2256,1.767933,7
38.00211,5.6082,259.7422,818.5313,3.5735,1.767933,7
39.2071,8.0803,259.7422,818.582,0.9363,1.764917,6
39.40628,6.9656,259.7422,818.5859,4.11,1.764917,6
39.60385,5.7767,259.7422,818.5938,0.1747,1.764917,6
39.8005,7.0298,259.7422,818.6055,1.037,1.764917,6
40.0022,7.5661,259.7422,818.6094,2.5842,1.764917,6
41.40034,6.3345,259.7422,818.8008,3.0766,1.761902,5
41.60087,7.6193,259.7422,818.8125,2.0273,1.761902,5
41.80313,7.8043,259.7422,818.8281,1.1234,1.761902,5
42.20715,10.8733,259.7422,818.8477,3.6122,1.761902,5
42.40084,7.7082,259.7422,818.8555,2.003,1.761902,5
43.80207,9.5647,259.7422,819.0391,2.5935,1.758886,4
44.0056,6.3737,259.7422,819.043,1.3265,1.758886,4
44.4024,8.5098,259.7422,819.0703,2.5509,1.758886,4
44.60477,8.2535,259.7422,819.0742,2.6263,1.758886,4
45.0004,7.3631,259.7422,819.1055,0.7369,1.758886,4
46.40138,9.4118,259.7422,819.1758,1.4208,1.755871,3
46.80363,9.3167,259.7422,819.1914,0.3217,1.755871,3
47.40292,6.7434,259.7422,819.2188,2.001,1.755871,3
47.60345,6.4236,259.7422,819.2227,0.0545,1.755871,3
48.00344,7.1013,259.7422,819.2383,0.6505,1.755871,3
49.60064,6.3561,259.7422,819.3203,1.8348,1.752855,2
50.40583,8.3344,259.7422,819.3516,1.3114,1.752855,2
51.20372,7.5951,259.7422,819.3828,1.4327,1.752855,2
51.40682,7.9644,259.7422,819.3906,0.8006,1.752855,2
52.00694,9.8529,259.7422,819.4102,1.9272,1.752855,2
53.40322,8.153,259.7422,819.3906,0.9212,1.74984,1
55.00074,5.7212,259.7422,819.4531,0.6819,1.74984,1
55.60898,18.4076,259.7422,819.4883,0.8977,1.74984,1
55.80489,6.1485,259.7422,819.5,0.9308,1.74984,1
56.60689,7.6882,259.7422,818.0742,0.693,1.74984,1
57.80648,7.6038,259.7422,818.1211,0,1.746824,0
58.00675,7.452,259.7422,818.1289,0,1.746824,0
58.20211,5.3582,259.7422,818.1406,0,1.746824,0
58.40277,7.3488,259.7422,818.1445,0,1.746824,0
58.6025,5.6991,259.7422,818.1563,0,1.746824,0
