time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
1.002385,7.2152,199.6523,1015.047,0.0,1.689288,0
1.203636,6.7843,199.6523,1015.055,0.0,1.689288,0
1.401639,6.4445,199.6523,1015.086,0.0568,1.689288,0
1.604595,6.8271,199.6523,1015.098,0.0571,1.689288,0
1.800709,7.5807,199.6523,1015.098,0.0,1.689288,0
3.400465,7.9137,199.6523,1015.465,0.2522,1.780849,1
4.804308,5.6943,199.6523,1015.465,0.3417,1.780849,1
5.405445,5.7509,199.6523,1015.465,0.213,1.780849,1
6.002223,6.3716,199.6523,1015.465,0.3913,1.780849,1
6.604766,5.4938,199.6523,1015.465,0.3497,1.780849,1
8.004232,5.2918,199.6523,1014.637,0.4241,1.783865,2
8.602283,5.8741,199.6523,1014.637,0.4548,1.783865,2
9.202405,5.6962,199.6523,1014.637,0.4871,1.783865,2
10.00302,6.4283,199.6523,1014.637,0.4592,1.783865,2
10.60323,6.4261,199.6523,1014.637,0.4338,1.783865,2
11.80309,6.6382,199.6523,1014.641,0.736,1.78688,3
12.4027,6.434,199.6523,1014.641,0.7728,1.78688,3
13.20442,5.8849,199.6523,1014.641,0.6402,1.78688,3
13.80234,6.147,199.6523,1014.645,0.7077,1.78688,3
14.60391,5.3585,199.6523,1014.645,0.1866,1.78688,3
