time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
295.6007,5.3834,111.9297,1093.426,1.0924,1.908459,9
296.8019,5.821,111.9297,1093.426,1.5835,1.908459,9
297.6015,5.2007,111.9297,1093.426,2.6889,1.908459,9
298.6027,5.4645,111.9297,1093.547,0.5564,1.908459,9
299.2004,7.031,111.9297,1093.555,3.2044,1.908459,9
301.6027,5.2764,111.9297,1093.555,3.0709,1.905443,8
301.8034,8.651,111.9297,1093.555,0.7151,1.905443,8
302.4009,5.4466,111.9297,1093.555,3.0412,1.905443,8
302.6032,5.3748,111.9297,1093.555,2.0132,1.905443,8
304.2021,5.426,111.9297,1093.508,2.0011,1.905443,8
305.6027,5.5615,111.9297,1093.508,0.9431,1.902428,7
306.4004,5.6168,111.9297,1093.508,2.1956,1.902428,7
306.6057,5.8393,111.9297,1093.508,3.0646,1.902428,7
307.2026,5.6075,111.9297,1093.508,2.7257,1.902428,7
307.6033,5.4964,111.9297,1093.508,1.1768,1.902428,7
309.0007,5.4083,111.9297,1093.508,2.9124,1.899412,6
309.2057,6.317,111.9297,1093.508,2.4877,1.899412,6
309.4057,5.9013,111.9297,1093.508,0.4166,1.899412,6
310.0053,5.9109,111.9297,1093.508,2.5619,1.899412,6
310.8047,5.3986,111.9297,1093.508,2.6905,1.899412,6
312.0009,5.5081,111.9297,1093.508,2.1974,1.896397,5
312.2054,6.0377,111.9297,1093.508,2.1956,1.896397,5
314.0017,5.5376,111.9297,1093.508,2.1457,1.896397,5
314.6018,5.8783,111.9297,1093.508,2.2483,1.896397,5
314.8057,5.7014,111.9297,1093.508,2.2407,1.896397,5
316.4048,5.0368,111.9297,1093.508,1.8615,1.893381,4
317.2041,5.1917,111.9297,1093.508,1.8919,1.893381,4
317.8027,5.3273,111.9297,1093.508,1.8417,1.893381,4
318.0047,5.4895,111.9297,1093.508,1.9045,1.893381,4
319.001,5.2023,111.9297,1093.508,0.3825,1.893381,4
320.8011,5.778,111.9297,1093.445,1.4873,1.890366,3
321.6022,5.0605,111.9297,1092.746,1.1432,1.890366,3
322.602,5.4068,111.9297,1092.34,1.6306,1.890366,3
322.8054,5.7889,111.9297,1092.34,1.8397,1.890366,3
323.4051,5.4954,111.9297,1092.34,1.6504,1.890366,3
324.8008,6.0592,111.9297,1092.34,0.6649,1.88735,2
325.4008,6.2481,111.9297,1092.34,1.2212,1.88735,2
326.2031,5.4948,111.9297,1092.34,1.1518,1.88735,2
327.8008,5.5426,111.9297,1092.34,1.2475,1.88735,2
328.0034,6.6263,111.9297,1092.34,1.2751,1.88735,2
329.2001,6.9516,111.9297,1092.379,1.0226,1.884335,1
329.4039,5.1474,111.9297,1092.379,0.7313,1.884335,1
330.2032,5.275,111.9297,1092.379,0.7876,1.884335,1
331.0012,6.0734,111.9297,1092.379,0.7661,1.884335,1
331.2027,5.3686,111.9297,1092.379,0.7876,1.884335,1
332.4033,5.3431,111.9297,1092.379,0,1.881319,0
332.6053,5.4356,111.9297,1092.379,0,1.881319,0
332.8028,5.353,111.9297,1092.379,0,1.881319,0
333.0007,5.0179,111.9297,1092.379,0,1.881319,0
333.2025,5.7189,111.9297,1092.379,0,1.881319,0
