time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
323.0034,18.1275,258.5781,945.1719,0.6045,1.72036,1
323.2045,18.3269,258.5781,945.1758,0.6917,1.72036,1
323.4117,19.1466,258.5781,945.1758,0.6101,1.72036,1
323.6064,18.9679,258.5781,945.1758,0.6712,1.72036,1
323.808,17.0067,258.5781,945.1836,0.7946,1.72036,1
325.0099,18.3934,258.5781,947.5977,1.2407,1.725603,2
325.2144,18.4606,258.5781,947.5977,1.1941,1.725603,2
325.4025,17.5787,258.5781,947.5977,1.254,1.725603,2
325.6021,18.1642,258.5781,947.6016,1.1944,1.725603,2
325.8138,19.5905,258.5781,947.6055,1.1934,1.725603,2
327.0085,19.401,258.5781,949.9297,1.847,1.730846,3
327.2097,19.4128,258.5781,949.9961,1.8418,1.730846,3
327.4152,17.8919,258.5781,949.9961,1.8084,1.730846,3
327.6127,18.9277,258.5781,950.0039,1.8764,1.730846,3
327.8162,18.6474,258.5781,950.0039,1.8787,1.730846,3
329.0005,18.7148,258.5781,952.3516,2.5071,1.73609,4
329.2072,17.9698,258.5781,952.3516,2.4412,1.73609,4
329.4163,18.5814,258.5781,952.3516,2.454,1.73609,4
329.6177,18.4791,258.5781,952.3594,2.4443,1.73609,4
329.8071,19.7666,258.5781,952.3594,2.4045,1.73609,4
331.0161,18.9567,258.5781,954.9453,3.4157,1.741333,5
331.2089,20.4324,258.5781,954.9453,2.9687,1.741333,5
331.4168,19.4262,258.5781,954.9453,3.2265,1.741333,5
331.6105,17.6379,258.5781,954.9531,2.9845,1.741333,5
331.8165,17.8756,258.5781,954.9531,3.0387,1.741333,5
333.0097,20.0949,258.5781,957.2773,3.8999,1.746576,6
333.2023,18.6208,258.5781,957.2773,3.7974,1.746576,6
333.4128,19.3559,258.5781,957.2773,3.5923,1.746576,6
333.6155,19.3439,258.5781,957.2852,4.0138,1.746576,6
333.8103,20.4102,258.5781,957.2852,3.7066,1.746576,6
335.0099,19.3332,258.5781,959.9414,4.4635,1.75182,7
335.2042,19.0848,258.5781,959.9414,4.3225,1.75182,7
335.4145,20.9166,258.5781,959.9414,4.0527,1.75182,7
335.6177,20.0654,258.5781,959.9609,4.5329,1.75182,7
335.8109,18.8261,258.5781,959.9609,4.1351,1.75182,7
337.0133,18.7046,258.5781,962.2266,4.8194,1.757063,8
337.2127,20.5695,258.5781,962.2266,4.9459,1.757063,8
337.4055,19.8089,258.5781,962.2266,4.7483,1.757063,8
337.6098,18.7264,258.5781,962.2344,4.9748,1.757063,8
337.8059,20.1136,258.5781,962.2344,4.7062,1.757063,8
339.0022,19.499,258.5781,964.4414,5.5912,1.762306,9
339.2118,19.9691,258.5781,964.4414,5.2465,1.762306,9
339.4058,19.1838,258.5781,964.4414,5.7085,1.762306,9
339.6122,19.5061,258.5781,964.4492,5.464,1.762306,9
339.8055,18.7888,258.5781,964.4492,5.7135,1.762306,9
341.0173,21.1244,258.5781,966.8555,6.7987,1.76755,10
341.2002,19.7342,258.5781,966.8555,5.9326,1.76755,10
341.4168,19.5577,258.5781,966.8555,5.8879,1.76755,10
341.6183,18.5437,258.5781,966.8594,6.243,1.76755,10
341.8153,19.4223,258.5781,966.8633,5.9239,1.76755,10
