time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
26.81008,19.1088,115.8203,1040.852,6.3678,1.555023,9
27.01307,15.532,115.8203,1040.859,0.5667,1.555023,9
27.2143,16.0191,115.8203,1040.867,3.6054,1.555023,9
27.40149,16.3904,115.8203,1040.883,1.4086,1.555023,9
27.60408,17.8468,115.8203,1040.891,0.4364,1.555023,9
28.81544,16.6756,115.8203,1040.953,5.502,1.552008,8
29.01348,15.6076,115.8203,1040.957,1.8091,1.552008,8
29.20999,17.7471,115.8203,1040.969,5.0955,1.552008,8
29.41634,19.231,115.8203,1040.98,4.9349,1.552008,8
29.60915,18.4115,115.8203,1040.949,3.5111,1.552008,8
30.80346,16.6326,115.8203,1041.012,4.5042,1.548992,7
31.00122,16.4717,115.8203,1041,4.1991,1.548992,7
31.21418,16.0944,115.8203,1041.016,3.6693,1.548992,7
31.40189,16.6833,115.8203,1041.02,4.3907,1.548992,7
31.60257,18.052,115.8203,1041.027,3.6582,1.548992,7
32.80349,15.9916,115.8203,1041.078,2.9912,1.545977,6
33.01259,15.1475,115.8203,1041.09,3.7587,1.545977,6
33.21012,16.0802,115.8203,1041.102,1.8426,1.545977,6
33.41255,15.6663,115.8203,1041.105,3.6281,1.545977,6
33.61132,17.0115,115.8203,1041.121,3.9789,1.545977,6
35.00377,16.4317,115.8203,1041.191,3.1237,1.542961,5
35.20847,16.3691,115.8203,1041.199,3.4291,1.542961,5
35.60336,17.7148,115.8203,1041.219,3.3546,1.542961,5
35.80124,16.3061,115.8203,1041.23,3.2128,1.542961,5
36.01083,15.3228,115.8203,1041.242,3.1038,1.542961,5
37.20044,15.1445,115.8203,1041.305,2.4106,1.539946,4
37.40147,14.566,115.8203,1041.313,3.156,1.539946,4
37.60715,16.3475,115.8203,1041.32,2.4253,1.539946,4
37.81606,17.8811,115.8203,1041.336,2.9267,1.539946,4
38.00888,15.911,115.8203,1041.34,2.9973,1.539946,4
39.40341,16.6231,115.8203,1041.414,1.9695,1.53693,3
40.41257,14.301,115.8203,1041.457,3.4751,1.53693,3
40.61809,20.9403,115.8203,1041.461,1.8725,1.53693,3
41.0088,14.6919,115.8203,1041.484,1.8771,1.53693,3
41.20718,16.1365,115.8203,1041.492,1.851,1.53693,3
42.40784,16.9526,115.8203,1041.555,1.7932,1.533915,2
42.60857,15.3699,115.8203,1041.57,1.2961,1.533915,2
42.81312,15.025,115.8203,1041.578,1.3098,1.533915,2
43.20109,15.1862,115.8203,1041.602,1.2888,1.533915,2
43.41465,14.7814,115.8203,1041.609,1.3455,1.533915,2
44.60664,14.6204,115.8203,1041.672,1.228,1.530899,1
45.01528,15.5772,115.8203,1041.695,0.9588,1.530899,1
45.2069,15.144,115.8203,1041.703,0.6147,1.530899,1
45.40368,16.8687,115.8203,1041.719,0.6624,1.530899,1
45.61535,15.4388,115.8203,1041.727,0.6971,1.530899,1
46.81118,15.1184,115.8203,1041.797,0,1.527884,0
47.0068,14.7661,115.8203,1041.813,0,1.527884,0
47.20461,15.4043,115.8203,1041.816,0,1.527884,0
47.40982,15.4392,115.8203,1041.832,0,1.527884,0
47.60339,15.4581,115.8203,1041.84,0,1.527884,0
