time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
221.6057,6.338,259.7422,885.7188,0.6024,1.818901,1
221.8082,8.3556,259.7422,885.7188,0.8937,1.818901,1
222.4009,5.1598,259.7422,885.7266,0.8731,1.818901,1
223.2029,5.3084,259.7422,885.7422,0.6069,1.818901,1
223.4106,12.5245,259.7422,885.7422,2.0215,1.818901,1
224.804,13.5375,259.7422,887.7305,1.8041,1.824144,2
225.0117,14.7349,259.7422,887.7383,2.8682,1.824144,2
225.2125,25.0516,259.7422,887.7383,1.8069,1.824144,2
225.6055,8.1871,259.7422,887.7383,1.2448,1.824144,2
226.0006,6.9703,259.7422,887.7461,1.7728,1.824144,2
227.2086,9.7576,259.7422,889.9141,2.7311,1.829388,3
227.8013,5.4148,259.7422,889.9414,1.799,1.829388,3
228.6004,5.5859,259.7422,889.957,1.1431,1.829388,3
228.8027,5.513,259.7422,889.957,0.221,1.829388,3
229.4058,9.5658,259.7422,889.9648,1.8559,1.829388,3
230.802,11.5652,259.7422,891.918,4.1026,1.834631,4
231.0062,15.3398,259.7422,891.918,3.9036,1.834631,4
231.2134,14.3148,259.7422,891.918,6.8052,1.834631,4
231.6021,5.3136,259.7422,891.9258,0.8565,1.834631,4
231.8007,6.5896,259.7422,891.9258,0.709,1.834631,4
233.0009,12.2876,259.7422,894.457,5.3004,1.839874,5
233.4059,9.9208,259.7422,894.457,4.4973,1.839874,5
233.6069,7.1682,259.7422,894.457,0.8408,1.839874,5
233.8015,7.2426,259.7422,894.4648,1.8625,1.839874,5
234.0059,6.6855,259.7422,894.4648,1.8664,1.839874,5
235.4017,6.4662,259.7422,896.7227,0.5736,1.845118,6
235.6158,22.2465,259.7422,896.7617,11.2438,1.845118,6
235.8044,16.0662,259.7422,896.7617,3.372,1.845118,6
236.0047,17.3229,259.7422,896.7617,10.1443,1.845118,6
236.4017,12.7363,259.7422,896.7695,8.3348,1.845118,6
237.6076,10.9332,259.7422,899.0938,5.9575,1.850361,7
238.0009,8.6578,259.7422,899.0938,6.8528,1.850361,7
238.4037,6.5484,259.7422,899.1016,3.2845,1.850361,7
238.8006,12.2268,259.7422,899.1094,8.489,1.850361,7
239.0024,10.4534,259.7422,899.1094,5.5315,1.850361,7
240.4024,7.307,259.7422,901.4023,6.632,1.855604,8
240.6019,6.348,259.7422,901.4023,2.6416,1.855604,8
241.2055,6.2055,259.7422,901.4102,1.7889,1.855604,8
241.4051,11.0363,259.7422,901.4102,1.6313,1.855604,8
241.8045,20.3877,259.7422,901.418,7.3172,1.855604,8
243.0001,18.9329,259.7422,903.8086,17.6142,1.860847,9
243.2098,12.2338,259.7422,903.8086,6.9755,1.860847,9
243.4074,10.0723,259.7422,903.8086,0.8786,1.860847,9
243.6025,14.5152,259.7422,903.8164,6.3197,1.860847,9
243.8068,14.188,259.7422,903.8164,6.649,1.860847,9
245.0087,9.6029,259.7422,905.9492,0.5657,1.866091,10
245.2022,9.2941,259.7422,905.9492,8.244,1.866091,10
245.4009,12.1141,259.7422,905.9492,2.866,1.866091,10
245.6022,9.9202,259.7422,905.9492,5.524,1.866091,10
246.0109,11.5273,259.7422,905.9531,7.0483,1.866091,10
