time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
254.2002,5.775,111.9297,1092.375,0.7329,1.884335,1
254.4016,6.9293,111.9297,1092.375,0.6938,1.884335,1
255.2007,5.4581,111.9297,1092.375,0.7042,1.884335,1
255.4034,5.3933,111.9297,1092.375,0.6999,1.884335,1
255.8002,6.7884,111.9297,1092.375,0.9705,1.884335,1
257.0036,5.4465,111.9297,1092.375,0.6803,1.88735,2
258.4051,5.7733,111.9297,1092.375,1.1806,1.88735,2
259.2003,5.2785,111.9297,1092.375,2.1589,1.88735,2
259.4012,5.4387,111.9297,1092.375,0.1524,1.88735,2
259.6056,6.1321,111.9297,1092.375,1.7087,1.88735,2
261.2027,5.548,111.9297,1092.391,1.4615,1.890366,3
262.0005,6.6946,111.9297,1092.391,1.4829,1.890366,3
262.206,8.8486,111.9297,1092.391,1.5324,1.890366,3
262.8003,4.8723,111.9297,1092.391,1.4797,1.890366,3
263.0055,6.3855,111.9297,1092.391,1.5638,1.890366,3
264.6025,5.0931,111.9297,1092.391,1.829,1.893381,4
264.8057,5.6244,111.9297,1092.395,0.5529,1.893381,4
265.2002,5.3808,111.9297,1092.395,1.8779,1.893381,4
267.0059,6.0776,111.9297,1092.395,1.726,1.893381,4
268.0029,5.4361,111.9297,1092.438,1.8065,1.893381,4
269.8026,5.2483,111.9297,1092.535,0.4812,1.896397,5
270.4019,5.7274,111.9297,1092.535,2.0731,1.896397,5
271.2,5.3226,111.9297,1092.539,2.0924,1.896397,5
271.4008,5.471,111.9297,1092.539,1.0176,1.896397,5
272.2008,5.718,111.9297,1092.539,2.1092,1.896397,5
273.8034,5.0379,111.9297,1092.727,2.3707,1.899412,6
274.6053,5.5604,111.9297,1092.727,2.534,1.899412,6
275.4042,5.4184,111.9297,1092.727,2.477,1.899412,6
275.6036,5.0322,111.9297,1092.727,0.9556,1.899412,6
276.4003,5.3936,111.9297,1092.727,0.3182,1.899412,6
278.2006,6.2357,111.9297,1092.891,2.6629,1.902428,7
278.402,5.1861,111.9297,1092.891,0.0746,1.902428,7
279.4035,5.2442,111.9297,1092.891,2.717,1.902428,7
280.2049,5.5935,111.9297,1092.895,1.117,1.902428,7
280.8049,5.7976,111.9297,1092.895,3.3047,1.902428,7
282.8032,5.5754,111.9297,1093.109,0.5411,1.905443,8
283.6024,5.6096,111.9297,1093.109,2.8091,1.905443,8
285.4048,5.8243,111.9297,1093.109,3.1264,1.905443,8
285.6057,5.8851,111.9297,1093.109,1.5172,1.905443,8
286.4042,5.8217,111.9297,1093.109,3.0312,1.905443,8
287.8007,5.3441,111.9297,1093.227,3.6165,1.908459,9
288.0009,5.4378,111.9297,1093.227,1.3389,1.908459,9
288.6039,5.4044,111.9297,1093.227,3.5403,1.908459,9
288.8037,5.8817,111.9297,1093.227,3.3509,1.908459,9
289.6054,5.5652,111.9297,1093.227,1.85,1.908459,9
291.0033,5.1212,111.9297,1093.359,3.8445,1.911474,10
291.2016,5.3597,111.9297,1093.359,1.154,1.911474,10
292.2022,5.0799,111.9297,1093.359,3.3986,1.911474,10
292.802,4.9607,111.9297,1093.426,3.8583,1.911474,10
293.8023,5.436,111.9297,1093.426,0.6136,1.911474,10
