time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
242.6042,5.6445,258.5781,1024.211,1.7113,1.892155,1
242.8048,5.1088,258.5781,1024.211,1.5037,1.892155,1
243.001,4.8786,258.5781,1024.211,0.9044,1.892155,1
243.2019,5.1328,258.5781,1024.211,0.9058,1.892155,1
243.4053,5.6063,258.5781,1024.211,0.8845,1.892155,1
244.6016,4.7694,258.5781,1024.172,1.3897,1.89517,2
244.8024,5.0299,258.5781,1024.172,1.3645,1.89517,2
245.0003,4.5154,258.5781,1024.172,1.8205,1.89517,2
245.2011,4.6885,258.5781,1024.176,1.2699,1.89517,2
245.4036,4.6613,258.5781,1024.176,1.3314,1.89517,2
246.6011,5.1001,258.5781,1024.184,1.6546,1.898186,3
246.8053,7.6494,258.5781,1024.184,2.4604,1.898186,3
247.0075,7.4833,258.5781,1024.184,2.4701,1.898186,3
247.2069,8.0743,258.5781,1024.184,2.4703,1.898186,3
247.4087,8.5794,258.5781,1024.184,2.4836,1.898186,3
248.6084,8.7005,258.5781,1024.184,3.173,1.901201,4
248.8043,7.89,258.5781,1024.184,3.1427,1.901201,4
249.0004,13.3427,258.5781,1024.184,6.6626,1.901201,4
249.2007,15.6126,258.5781,1024.184,3.1634,1.901201,4
249.407,8.7514,258.5781,1024.184,3.4848,1.901201,4
250.6038,5.2691,258.5781,1024.238,2.6447,1.904217,5
250.8017,7.8999,258.5781,1024.238,2.4071,1.904217,5
251.0024,5.6526,258.5781,1024.238,3.0389,1.904217,5
251.2005,4.6027,258.5781,1024.238,2.5449,1.904217,5
251.4013,4.8021,258.5781,1024.238,2.9386,1.904217,5
252.6026,5.8287,258.5781,1024.371,2.9511,1.907232,6
252.806,7.9566,258.5781,1024.371,3.0039,1.907232,6
253.0064,8.6084,258.5781,1024.371,4.4707,1.907232,6
253.2085,11.5017,258.5781,1024.371,4.922,1.907232,6
253.4014,11.4138,258.5781,1024.5,4.5081,1.907232,6
254.602,13.2214,258.5781,1024.629,6.3542,1.910248,7
254.8028,8.8676,258.5781,1024.629,4.9704,1.910248,7
255.0008,7.4688,258.5781,1024.629,5.0396,1.910248,7
255.2064,22.3747,258.5781,1024.629,5.3724,1.910248,7
255.4023,13.1366,258.5781,1024.629,8.5269,1.910248,7
256.6009,5.6132,258.5781,1024.813,3.8134,1.913263,8
256.8016,5.1499,258.5781,1024.813,3.8234,1.913263,8
257.0045,6.6975,258.5781,1024.813,3.9702,1.913263,8
257.2035,6.2521,258.5781,1024.813,3.9533,1.913263,8
257.4049,5.1378,258.5781,1024.813,3.7747,1.913263,8
258.6007,6.2318,258.5781,1024.953,4.839,1.916279,9
258.804,5.6201,258.5781,1024.953,4.1926,1.916279,9
259.0012,8.4374,258.5781,1024.953,7.3088,1.916279,9
259.2057,7.8986,258.5781,1024.953,6.3376,1.916279,9
259.4029,8.7262,258.5781,1024.953,6.9339,1.916279,9
260.6023,8.0997,258.5781,1025.215,8.4926,1.919294,10
260.8046,10.2482,258.5781,1025.215,6.8588,1.919294,10
261.0021,7.7112,258.5781,1025.215,6.7266,1.919294,10
261.2013,7.1406,258.5781,1025.215,6.7406,1.919294,10
261.4059,8.4781,258.5781,1025.219,6.6247,1.919294,10
