time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
90.80893,16.3948,115.8203,1069.281,0.9429,1.586678,1
91.21037,18.4066,115.8203,1069.289,1.2306,1.586678,1
91.40697,15.842,115.8203,1069.289,0.6279,1.586678,1
91.6049,16.965,115.8203,1069.293,0.9181,1.586678,1
92.00027,18.7606,115.8203,1069.309,0.9462,1.586678,1
93.21335,14.6779,115.8203,1071.824,1.3143,1.591921,2
93.41194,14.8898,115.8203,1071.824,1.2583,1.591921,2
93.8023,15.8044,115.8203,1071.832,1.2905,1.591921,2
94.0064,16.6066,115.8203,1071.84,1.4973,1.591921,2
94.2101,16.5765,115.8203,1071.84,1.237,1.591921,2
95.61305,17.349,115.8203,1074.184,1.9548,1.597164,3
95.80931,17.8412,115.8203,1074.184,1.8929,1.597164,3
96.20109,15.3205,115.8203,1074.191,1.8401,1.597164,3
96.40815,15.9485,115.8203,1074.199,2.401,1.597164,3
96.61406,16.8278,115.8203,1074.199,1.9681,1.597164,3
98.00806,15.091,115.8203,1076.309,2.4402,1.602407,4
98.20749,15.4542,115.8203,1076.316,2.4064,1.602407,4
98.40683,15.0784,115.8203,1076.316,2.8604,1.602407,4
98.60392,15.683,115.8203,1076.336,0.4294,1.602407,4
98.80226,15.4127,115.8203,1076.336,2.4881,1.602407,4
100.0093,16.6587,115.8203,1078.855,3.0721,1.607651,5
100.2075,16.3216,115.8203,1078.855,3.4131,1.607651,5
100.4076,17.83,115.8203,1078.863,0.4245,1.607651,5
100.6059,16.121,115.8203,1078.863,3.6114,1.607651,5
100.8112,15.4192,115.8203,1078.863,3.2206,1.607651,5
102.0113,16.5344,115.8203,1081.207,3.7802,1.612894,6
102.2075,17.2128,115.8203,1081.223,4.2057,1.612894,6
102.4134,15.9844,115.8203,1081.23,3.5022,1.612894,6
102.6111,16.6655,115.8203,1081.23,2.3501,1.612894,6
102.8067,17.8019,115.8203,1081.238,3.7358,1.612894,6
104.0048,15.8338,115.8203,1083.617,4.2151,1.618137,7
104.2091,15.6957,115.8203,1083.625,4.3266,1.618137,7
104.4052,18.2329,115.8203,1083.625,4.156,1.618137,7
104.6092,15.8092,115.8203,1083.633,4.15,1.618137,7
104.8012,16.7115,115.8203,1083.633,2.7947,1.618137,7
106.0047,16.2144,115.8203,1086.035,4.9116,1.623381,8
106.2103,16.2956,115.8203,1086.035,8.6274,1.623381,8
106.4009,15.6539,115.8203,1086.039,3.6001,1.623381,8
106.6132,15.4088,115.8203,1086.043,5.1437,1.623381,8
106.8152,15.7933,115.8203,1086.043,5.3351,1.623381,8
108.0115,16.4801,115.8203,1088.234,5.7467,1.628624,9
108.2042,16.6346,115.8203,1088.234,5.9908,1.628624,9
108.4155,15.6847,115.8203,1088.242,1.1544,1.628624,9
108.6156,16.0395,115.8203,1088.242,6.0998,1.628624,9
108.8138,15.4932,115.8203,1088.25,5.3854,1.628624,9
110.0045,16.2514,115.8203,1090.785,5.977,1.633867,10
110.2145,15.7581,115.8203,1090.789,6.4064,1.633867,10
110.4079,15.0771,115.8203,1090.793,1.117,1.633867,10
110.8117,16.4303,115.8203,1090.801,5.935,1.633867,10
111.0095,16.9019,115.8203,1090.801,6.2496,1.633867,10
