time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
43.06463,14.3613,2.007813,301.1875,0.106355,1.817036,1
43.25895,14.64833,2.007813,301.1875,0.005625,1.817036,1
43.46659,13.93094,2.007813,301.2188,1.132187,1.817036,1
43.66321,16.00432,2.007813,301.3945,1.190573,1.817036,1
43.86906,12.93031,2.007813,301.3945,1.413594,1.817036,1
45.06381,15.29615,2.007813,301.6758,1.857501,1.819921,2
45.25861,15.97234,2.007813,301.6758,1.932188,1.819921,2
45.46532,13.10604,2.007813,301.6758,1.826771,1.819921,2
45.66137,15.22969,2.007813,301.6758,2.367136,1.819921,2
45.86976,13.44464,2.007813,301.6758,0.834165,1.819921,2
47.06443,14.94995,2.007813,301.9336,3.521095,1.822807,3
47.2716,13.59505,2.007813,301.9336,0.005677,1.822807,3
47.46736,14.42391,2.007813,301.9336,2.988542,1.822807,3
47.66116,14.05287,2.007813,301.9414,1.776771,1.822807,3
47.8715,15.30229,2.007813,301.9414,2.847032,1.822807,3
49.06389,14.57896,2.007813,302.0313,0.00651,1.825693,4
49.2713,13.24438,2.007813,302.0313,3.395937,1.825693,4
49.4657,12.20328,2.007813,302.0313,0.004896,1.825693,4
49.66123,15.19854,2.007813,302.0391,0.008542,1.825693,4
49.86901,13.26245,2.007813,302.0391,3.436355,1.825693,4
51.06321,15.00969,2.007813,302.1563,4.212813,1.828579,5
51.27092,13.64271,2.007813,302.1563,4.253854,1.828579,5
51.46589,14.51193,2.007813,302.1797,4.257969,1.828579,5
51.66158,15.30365,2.007813,302.1758,4.251093,1.828579,5
51.86892,14.15958,2.007813,302.1758,2.67052,1.828579,5
53.06288,14.29917,2.007813,302.2734,3.721668,1.831465,6
53.26999,11.91703,2.007813,302.2734,0.005417,1.831465,6
53.46614,15.52536,2.007813,302.2734,5.886667,1.831465,6
53.66024,14.16448,2.007813,302.2734,3.054479,1.831465,6
53.86726,14.06844,2.007813,302.2734,4.043906,1.831465,6
55.06186,14.94901,2.007813,302.4063,0.006198,1.834351,7
55.26941,12.43198,2.007813,302.4063,6.010053,1.834351,7
55.46594,16.72578,2.007813,302.4063,3.788906,1.834351,7
55.66069,15.96927,2.007813,302.4063,0.300989,1.834351,7
55.8679,14.34703,2.007813,302.4063,5.929011,1.834351,7
57.06095,14.8124,1.4375,302.543,0.003542,1.837236,8
57.26919,12.75734,1.4375,302.543,7.049791,1.837236,8
57.46371,15.4024,1.4375,302.543,6.758437,1.837236,8
57.67107,12.87833,1.4375,302.543,6.234062,1.837236,8
57.86553,14.33427,1.4375,302.543,6.726615,1.837236,8
59.06187,15.36854,1.4375,302.668,7.231094,1.840122,9
59.26958,12.60719,1.4375,302.668,5.635313,1.840122,9
59.46359,14.87823,1.4375,302.668,7.45625,1.840122,9
59.6709,13.10505,1.4375,302.668,0.007083,1.840122,9
59.86586,14.37562,1.4375,302.668,3.382655,1.840122,9
61.06148,15.76354,1.4375,302.7813,8.373177,1.843008,10
61.26885,11.35734,1.4375,302.7813,1.972031,1.843008,10
61.46341,14.37141,1.4375,302.7813,0.460625,1.843008,10
61.6713,13.33193,1.4375,302.793,8.507396,1.843008,10
61.86676,13.33203,1.4375,302.793,4.65224,1.843008,10
