time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
343.0675,13.98359,1.675781,306.2305,11.485,1.840122,9
343.2638,15.18307,1.675781,306.2305,11.2573,1.840122,9
343.4706,14.27677,1.675781,306.2305,11.048,1.840122,9
343.6643,14.11391,1.675781,306.2305,10.8642,1.840122,9
343.8605,14.36526,1.675781,306.2305,11.3606,1.840122,9
345.068,14.27469,1.675781,306.332,9.7716,1.837236,8
345.2632,15.08755,1.675781,306.332,9.9742,1.837236,8
345.4723,15.6824,1.675781,306.332,10.1984,1.837236,8
345.6649,14.07906,1.675781,306.332,10.0779,1.837236,8
345.8597,13.71026,1.675781,306.332,9.9716,1.837236,8
347.0688,14.15115,1.675781,306.293,9.7714,1.834351,7
347.2632,15.10812,1.675781,306.293,8.9981,1.834351,7
347.4715,14.54344,1.675781,306.293,8.9149,1.834351,7
347.6657,11.71151,1.675781,306.293,8.893,1.834351,7
347.8598,14.00604,1.675781,306.293,8.8109,1.834351,7
349.0683,14.22656,1.675781,306.2344,7.8686,1.831465,6
349.2643,15.93677,1.675781,306.2344,7.8484,1.831465,6
349.4714,14.25891,1.675781,306.2344,7.8738,1.831465,6
349.6653,13.21875,1.675781,306.2344,7.8311,1.831465,6
349.8601,13.99328,1.675781,306.2344,7.8102,1.831465,6
351.0683,13.62411,1.675781,306.1719,7.114,1.828579,5
351.2639,15.39255,1.675781,306.1719,7.2093,1.828579,5
351.472,15.01239,1.675781,306.1719,7.1117,1.828579,5
351.6654,11.05562,1.675781,306.1719,7.4129,1.828579,5
351.8605,14.13552,1.675781,306.1719,7.2241,1.828579,5
353.0691,14.51917,1.675781,306.0977,6.1293,1.825693,4
353.2639,15.09146,1.675781,306.0977,5.9368,1.825693,4
353.4717,15.45286,1.675781,306.0977,6.5742,1.825693,4
353.6662,14.07323,1.675781,306.0977,6.1373,1.825693,4
353.8596,13.65474,1.675781,306.0977,6.0083,1.825693,4
355.0676,13.75109,1.675781,306.2695,5.3607,1.822807,3
355.2621,13.59932,1.675781,306.2695,5.4041,1.822807,3
355.4707,13.99687,1.675781,306.2695,5.5711,1.822807,3
355.6651,13.135,1.675781,306.2695,5.4668,1.822807,3
355.8599,14.66562,1.675781,306.2695,6.7888,1.822807,3
357.0684,13.73672,1.429688,306.25,4.3818,1.819921,2
357.2625,14.69594,1.429688,306.1836,4.2665,1.819921,2
357.4707,14.07396,1.429688,306.1836,4.3901,1.819921,2
357.6654,13.46609,1.429688,306.1836,4.5583,1.819921,2
357.8595,13.42453,1.429688,306.1836,4.3185,1.819921,2
359.0703,15.13037,1.429688,306.1133,3.538,1.817036,1
359.263,14.53391,1.429688,306.1133,3.408,1.817036,1
359.4724,15.50484,1.429688,306.1133,3.7347,1.817036,1
359.6653,13.47776,1.429688,306.3008,3.5718,1.817036,1
359.8605,14.28557,1.429688,306.1719,3.5714,1.817036,1
361.0682,13.91891,1.429688,305.2344,2.7172,1.81415,0
361.2632,14.54432,1.429688,305.1875,2.4227,1.81415,0
361.4717,15.08792,1.429688,305.1836,2.4414,1.81415,0
361.6651,13.50573,1.429688,305.1836,2.4366,1.81415,0
361.86,14.29078,1.429688,305.2188,3.4507,1.81415,0
