time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
1.118875,13.97109,2.003906,280.4258,0,1.243269,0
1.312784,13.61526,2.003906,280.6758,0,1.243269,0
1.508113,13.79281,2.003906,280.6758,0,1.243269,0
1.717237,14.33474,2.003906,280.9063,0,1.243269,0
1.911038,13.81854,2.003906,281.0039,0,1.243269,0
2.105706,14.10984,2.003906,281.0039,0,1.243269,0
2.313679,13.31464,2.003906,281.0039,0,1.243269,0
2.508868,14.22234,2.003906,281.2773,0,1.243269,0
2.716022,13.20375,2.003906,281.4336,0,1.243269,0
2.911109,13.94844,2.003906,281.4336,0,1.243269,0
3.10596,14.25859,2.003906,281.457,0,1.243269,0
3.314345,14.11807,2.003906,281.7109,0,1.243269,0
3.508163,13.91479,2.003906,281.9375,0,1.243269,0
3.717233,14.17109,2.003906,281.9375,0,1.243269,0
3.910957,14.00375,2.003906,282.0039,0,1.243269,0
4.108274,15.51573,2.003906,282.2305,0,1.243269,0
4.315589,14.09255,2.003906,282.4102,0,1.243269,0
4.510924,14.20828,2.003906,282.4609,0,1.243269,0
4.705882,14.18896,2.003906,282.4609,0,1.243269,0
4.913291,12.99,2.003906,282.7148,0,1.243269,0
5.10911,13.78135,2.003906,282.7188,0,1.243269,0
5.316975,13.74885,2.003906,282.9648,0,1.243269,0
5.51191,14.62088,2.003906,283.0664,0,1.243269,0
5.705909,14.1326,2.003906,283.0664,0,1.243269,0
5.914839,13.47995,2.003906,283.0625,0,1.243269,0
6.108679,13.57625,2.003906,283.3242,0,1.243269,0
6.317403,13.30672,2.003906,283.3203,0,1.243269,0
6.512004,13.81266,2.003906,283.625,0,1.243269,0
6.706809,13.58406,2.003906,283.7305,0,1.243269,0
6.914532,12.63542,2.003906,283.8125,0,1.243269,0
8.108822,14.21005,2.003906,293.7266,0.5878,1.436066,1
8.329662,32.91932,2.003906,296.7539,0.5622,1.436066,1
8.507737,14.44255,2.003906,296.2227,0.2867,1.436066,1
8.719101,14.66875,2.003906,296.5938,0.4686,1.436066,1
8.91306,13.12323,2.003906,295.2031,0.3012,1.436066,1
9.108279,14.26552,2.003906,295.7031,0.5838,1.436066,1
9.316478,13.41411,2.003906,296,0.615,1.436066,1
9.511648,14.23063,2.003906,296.0664,0.6085,1.436066,1
9.70573,12.34786,2.003906,296.0664,0.5615,1.436066,1
9.914432,13.39146,2.003906,296.0664,0.6289,1.436066,1
10.10861,14.04292,2.003906,296.0664,0.5843,1.436066,1
10.31619,12.49391,2.003906,296.082,0.5743,1.436066,1
10.51255,14.17052,2.003906,296.3086,0.3287,1.436066,1
10.70574,13.23354,2.003906,296.3984,0.2738,1.436066,1
10.91423,12.58802,2.003906,296.4258,0.2722,1.436066,1
11.10892,14.14161,2.003906,296.4219,0.5907,1.436066,1
11.31704,12.85432,2.003906,296.4219,0.5669,1.436066,1
11.51214,14.37333,2.003906,296.4688,0.651,1.436066,1
11.70639,13.61349,2.003906,296.7305,0.5548,1.436066,1
11.91364,12.85333,2.003906,296.8594,0.6221,1.436066,1
12.1089,13.17609,2.003906,296.8594,0.6072,1.436066,1
12.31664,13.05885,2.003906,297.043,0.5663,1.436066,1
12.51274,14.34208,2.003906,297.043,0.3457,1.436066,1
12.70774,14.67463,2.003906,297.043,0.3082,1.436066,1
12.91453,12.79542,2.003906,297.0742,0.2703,1.436066,1
13.10924,13.86526,2.003906,297.0742,0.8947,1.436066,1
13.31775,12.78891,2.003906,297.0859,0.6864,1.436066,1
13.51302,14.38521,2.003906,297.0859,0.5595,1.436066,1
13.70734,13.93089,2.003906,297.1172,0.5573,1.436066,1
13.9147,13.7263,2.003906,297.1172,0.6116,1.436066,1
15.10926,13.75297,2.003906,301.1797,1.1867,1.441057,2
15.31801,13.73516,2.003906,301.1914,1.1318,1.441057,2
15.51256,14.61802,2.003906,301.2813,0.91,1.441057,2
15.70812,14.60828,2.003906,301.2813,0.8426,1.441057,2
15.9149,13.25479,2.003906,301.4141,0.8982,1.441057,2
16.11029,14.42224,2.003906,301.4102,1.7236,1.441057,2
16.31784,13.53443,2.003906,301.4219,1.216,1.441057,2
16.51417,15.13089,2.003906,301.4336,1.1929,1.441057,2
16.70773,14.92068,2.003906,301.8008,0.9593,1.441057,2
16.91486,13.1751,2.003906,301.5938,0.828,1.441057,2
17.10912,13.89896,2.003906,301.5938,1.2992,1.441057,2
17.30644,15.20458,2.003906,301.5938,1.222,1.441057,2
17.5128,14.42099,2.003906,301.6094,0.9429,1.441057,2
17.70643,14.44339,2.003906,301.6992,0.9549,1.441057,2
17.91398,13.36875,2.003906,301.6992,0.8357,1.441057,2
