time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
103.0739,13.49807,2.003906,339.0781,0.006562,1.551491,9
103.2702,16.72698,2.003906,339.0781,0.005522,1.551491,9
103.4649,16.85167,2.003906,339.043,3.637969,1.551491,9
103.671,14.71437,2.003906,339.0469,0.004479,1.551491,9
103.8664,15.79865,2.003906,339.0391,2.857135,1.551491,9
105.0716,13.75828,2.003906,339.0547,3.604167,1.548605,8
105.2669,14.07292,2.003906,339.0547,3.463124,1.548605,8
105.4615,14.76016,2.003906,339.0469,0.00901,1.548605,8
105.6705,13.98198,2.003906,339.0547,3.373334,1.548605,8
105.866,15.19135,2.003906,339.0547,3.372292,1.548605,8
107.0724,13.44885,2.003906,339.1094,3.389167,1.545719,7
107.2693,15.81828,2.003906,339.1211,3.085625,1.545719,7
107.4631,15.0525,2.003906,339.1172,2.91797,1.545719,7
107.6702,14.03724,2.003906,339.1328,2.85651,1.545719,7
107.8647,14.66984,2.003906,339.1523,2.901146,1.545719,7
109.0725,12.3038,2.003906,339.1484,0.00776,1.542833,6
109.2676,14.46187,2.003906,339.1719,2.373333,1.542833,6
109.463,14.73526,2.003906,339.1563,2.365677,1.542833,6
109.6704,14.14167,2.003906,339.1836,0.005313,1.542833,6
109.8651,14.74625,2.003906,339.1758,0.006771,1.542833,6
111.0734,13.72146,2.003906,339.2031,0.004479,1.539948,5
111.2682,14.62937,2.003906,339.1992,0.00724,1.539948,5
111.4632,14.91599,2.003906,339.1992,0.008646,1.539948,5
111.6709,14.55203,2.003906,339.2266,2.259948,1.539948,5
111.865,13.89745,2.003906,339.2188,0.007292,1.539948,5
113.0738,13.03646,2.003906,339.2188,0.006302,1.537062,4
113.2681,14.73422,2.003906,339.25,1.745989,1.537062,4
113.4633,15.09969,2.003906,339.2422,0.00474,1.537062,4
113.6701,13.32068,2.003906,339.3672,0.009428,1.537062,4
113.8665,15.78932,2.003906,339.332,2.081145,1.537062,4
115.0739,13.83802,2.003906,339.3086,1.305417,1.534176,3
115.268,14.74641,2.003906,339.3086,1.28349,1.534176,3
115.4626,15.19922,2.003906,339.3125,1.220574,1.534176,3
115.6702,13.91224,2.003906,339.3164,1.290364,1.534176,3
115.8673,17.33198,2.003906,339.3164,1.24177,1.534176,3
117.0733,13.23458,1.410156,339.1367,0.405728,1.53129,2
117.2678,12.49453,1.410156,339.1289,1.414115,1.53129,2
117.4633,15.21318,1.410156,339.1367,0.902604,1.53129,2
117.6702,14.04344,1.410156,339.1367,0.009948,1.53129,2
117.8653,14.23266,1.410156,339.1328,0.743801,1.53129,2
119.0739,13.5363,1.410156,339.1445,0.010468,1.528404,1
119.2682,14.93271,1.410156,339.1719,0.01229,1.528404,1
119.4629,14.72068,1.410156,339.1797,0.004687,1.528404,1
119.6704,13.85,1.410156,339.1797,0.007916,1.528404,1
119.8644,14.64089,1.410156,339.1797,0.006719,1.528404,1
121.0727,13.61828,1.410156,339.1797,0.036771,1.525518,0
121.2671,15.02885,1.410156,339.1797,0.028905,1.525518,0
121.4617,14.77896,1.410156,339.1836,0.006302,1.525518,0
121.6696,14.07229,1.410156,339.1875,0.031249,1.525518,0
121.8646,14.71193,1.410156,339.1797,0.013073,1.525518,0
