time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
103.0666,13.06073,1.675781,298.8711,8.0283,1.840122,9
103.2627,15.80125,1.675781,298.8711,7.9,1.840122,9
103.4694,13.0412,1.675781,298.8711,8.1928,1.840122,9
103.6639,14.49422,1.675781,298.8711,8.2085,1.840122,9
103.8592,13.77797,1.675781,298.8711,8.0715,1.840122,9
105.0682,15.33365,1.675781,298.8242,7.2505,1.837236,8
105.2626,15.71745,1.675781,298.8242,7.0125,1.837236,8
105.4696,13.1751,1.675781,298.8242,6.884,1.837236,8
105.6647,14.90187,1.675781,298.8242,7.7253,1.837236,8
105.8596,15.04,1.675781,298.8242,6.9429,1.837236,8
107.0674,14.29182,1.675781,298.7383,6.1584,1.834351,7
107.2628,15.67443,1.675781,298.7383,6.9143,1.834351,7
107.4697,13.25203,1.675781,298.7383,6.2667,1.834351,7
107.6642,14.68401,1.675781,298.7383,6.033,1.834351,7
107.8593,14.23438,1.675781,298.7383,6.1256,1.834351,7
109.0675,14.07906,1.675781,298.6719,5.9254,1.831465,6
109.2612,15.22167,1.675781,298.6836,5.5028,1.831465,6
109.4701,13.15661,1.675781,298.6836,5.4568,1.831465,6
109.6646,15.21094,1.675781,298.6797,5.665,1.831465,6
109.859,14.27198,1.675781,298.6797,5.4276,1.831465,6
111.0677,13.66156,1.675781,298.5977,4.3555,1.828579,5
111.2627,15.69979,1.675781,298.5977,4.8928,1.828579,5
111.471,13.7875,1.675781,298.5977,4.4572,1.828579,5
111.6642,14.39063,1.675781,298.5977,4.6149,1.828579,5
111.8596,14.60901,1.675781,298.5977,4.3857,1.828579,5
113.0671,13.4638,1.675781,298.5234,3.6599,1.825693,4
113.2633,15.44667,1.675781,298.5234,3.5693,1.825693,4
113.4703,14.40662,1.675781,298.5234,3.7777,1.825693,4
113.6651,14.12578,1.675781,298.5234,3.5832,1.825693,4
113.8594,14.95661,1.675781,298.5234,3.4837,1.825693,4
115.0673,13.36786,1.675781,298.4609,2.8747,1.822807,3
115.2623,15.18646,1.675781,298.4609,2.8035,1.822807,3
115.4703,13.10302,1.675781,298.4609,2.8924,1.822807,3
115.665,14.72,1.675781,298.4609,2.8943,1.822807,3
115.8597,15.58891,1.675781,298.4609,3.8416,1.822807,3
117.0676,13.87786,1.429688,298.3359,2.0634,1.819921,2
117.2626,15.26484,1.429688,298.3164,2.1377,1.819921,2
117.4698,13.23109,1.429688,298.3164,2.3021,1.819921,2
117.6648,14.84979,1.429688,298.3164,2.4098,1.819921,2
117.8595,14.55255,1.429688,298.3164,2.2237,1.819921,2
119.0674,12.73713,1.429688,298.2305,1.6027,1.817036,1
119.2625,15.00537,1.429688,298.2305,1.4325,1.817036,1
119.4712,13.89614,1.429688,298.2305,1.4905,1.817036,1
119.6644,14.44099,1.429688,298.6094,1.509,1.817036,1
119.8614,16.24031,1.429688,298.3594,2.2126,1.817036,1
121.0676,13.8674,1.429688,297.5742,0.742,1.81415,0
121.2639,16.17771,1.429688,297.5234,0.7181,1.81415,0
121.4702,13.39828,1.429688,297.5195,0.7585,1.81415,0
121.6652,14.75729,1.429688,297.5195,0.7081,1.81415,0
121.86,14.13729,1.429688,297.5195,0.7316,1.81415,0
