time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
383.0664,13.47766,1.675781,307.1445,11.3773,1.840122,9
383.2608,14.24297,1.675781,307.1445,11.6413,1.840122,9
383.4688,13.55078,1.675781,307.1445,11.6351,1.840122,9
383.6644,14.02099,1.675781,307.1445,11.3028,1.840122,9
383.8588,13.6438,1.675781,307.1445,11.4144,1.840122,9
385.0688,15.42422,1.675781,307.0742,10.6571,1.837236,8
385.2624,13.93109,1.675781,307.0742,10.1593,1.837236,8
385.4722,15.71078,1.675781,307.0742,10.5359,1.837236,8
385.6652,13.83167,1.675781,307.0742,10.376,1.837236,8
385.8604,14.24963,1.675781,307.082,10.3332,1.837236,8
387.068,14.50172,1.675781,306.9883,9.3567,1.834351,7
387.2631,14.29099,1.675781,306.9883,9.5845,1.834351,7
387.4701,14.00927,1.675781,306.9883,9.3725,1.834351,7
387.6659,13.89292,1.675781,306.9883,9.6368,1.834351,7
387.8607,14.45198,1.675781,306.9883,9.3444,1.834351,7
389.0682,14.37797,1.675781,307.0586,8.4989,1.831465,6
389.264,14.71781,1.675781,307.0586,8.9472,1.831465,6
389.4583,13.54323,1.675781,307.0586,8.5502,1.831465,6
389.6663,14.97682,1.675781,307.0586,8.154,1.831465,6
389.8601,14.79854,1.675781,307.0586,9.2048,1.831465,6
391.0686,14.47766,1.675781,306.9727,7.4174,1.828579,5
391.2646,15.18193,1.675781,306.9727,7.2673,1.828579,5
391.4727,14.70151,1.675781,306.9727,7.5317,1.828579,5
391.6666,14.245,1.675781,306.9727,7.3197,1.828579,5
391.8605,14.55901,1.675781,306.9727,7.5033,1.828579,5
393.0685,14.94344,1.675781,306.9141,6.8261,1.825693,4
393.2617,13.72469,1.675781,306.9141,7.1459,1.825693,4
393.4724,16.19411,1.675781,306.9141,6.6957,1.825693,4
393.6651,14.49427,1.675781,306.9141,7.0232,1.825693,4
393.8598,14.87245,1.675781,306.9141,6.6276,1.825693,4
395.0677,14.59859,1.675781,306.832,5.8203,1.822807,3
395.2628,14.28589,1.675781,306.832,5.6902,1.822807,3
395.4704,14.21937,1.675781,306.832,5.7122,1.822807,3
395.6648,13.02891,1.675781,306.832,5.5734,1.822807,3
395.8595,13.56047,1.675781,306.832,5.7476,1.822807,3
397.0686,14.75937,1.429688,306.8125,5.2136,1.819921,2
397.2621,13.16896,1.429688,306.8125,4.6805,1.819921,2
397.4717,14.41068,1.429688,306.8125,4.7381,1.819921,2
397.6665,12.52859,1.429688,306.8125,4.716,1.819921,2
397.8599,12.97786,1.429688,306.8125,4.6442,1.819921,2
399.0682,14.63849,1.429688,306.7266,3.8825,1.817036,1
399.2627,13.67536,1.429688,306.7266,3.9229,1.817036,1
399.4711,14.38375,1.429688,306.7266,3.6996,1.817036,1
399.6652,13.55224,1.429688,306.7266,3.8389,1.817036,1
399.8602,13.6599,1.429688,306.7266,3.7658,1.817036,1
401.0694,14.82875,1.429688,306.6641,3.3566,1.81415,0
401.2622,13.77266,1.429688,306.6641,2.7647,1.81415,0
401.4716,14.27135,1.429688,306.6641,3.6057,1.81415,0
401.6661,13.66276,1.429688,306.6836,2.9022,1.81415,0
401.8602,14.17458,1.429688,306.6836,2.7369,1.81415,0
