time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
243.067,13.98089,1.675781,301.0586,2.6171,1.817036,1
243.2624,14.26281,1.675781,301.0586,2.6022,1.817036,1
243.4704,14.92661,1.675781,301.0469,2.604,1.817036,1
243.6648,14.42198,1.675781,301.0352,2.8415,1.817036,1
243.8602,14.97026,1.675781,301.0234,2.8812,1.817036,1
245.0672,14.12016,1.675781,301.1211,3.8786,1.819921,2
245.2626,15.70693,1.675781,301.1211,3.6105,1.819921,2
245.4707,13.89349,1.675781,301.1211,3.6409,1.819921,2
245.6647,14.09109,1.675781,301.1211,3.5261,1.819921,2
245.8611,15.51859,1.675781,301.1211,4.2909,1.819921,2
247.0681,13.93917,1.675781,301.5117,4.6324,1.822807,3
247.263,14.9724,1.675781,301.5117,4.4787,1.822807,3
247.4702,14.32938,1.675781,301.5117,4.4793,1.822807,3
247.6657,14.90318,1.675781,301.5117,4.6258,1.822807,3
247.8622,16.5437,1.675781,301.5117,4.6722,1.822807,3
249.0665,13.87594,1.675781,301.6484,5.6485,1.825693,4
249.2619,15.1962,1.675781,301.6484,5.3931,1.825693,4
249.4692,13.09297,1.675781,301.6484,5.5667,1.825693,4
249.6655,16.49458,1.675781,301.8438,5.4978,1.825693,4
249.859,13.70161,1.675781,301.8438,5.337,1.825693,4
251.0668,14.0476,1.675781,301.9336,6.2646,1.828579,5
251.2636,16.64411,1.675781,301.9336,6.9538,1.828579,5
251.4703,13.81083,1.675781,301.9336,6.4348,1.828579,5
251.6645,14.15021,1.675781,301.9336,6.4347,1.828579,5
251.8597,14.10698,1.675781,301.9336,7.3069,1.828579,5
253.0687,16.05161,1.675781,302.0391,8.6712,1.831465,6
253.261,14.97042,1.675781,302.0391,7.2069,1.831465,6
253.4694,14.34276,1.675781,302.0391,7.1818,1.831465,6
253.6671,18.08042,1.675781,302.0391,7.3218,1.831465,6
253.8717,13.80609,1.675781,302.0273,7.2565,1.831465,6
255.0654,13.70516,1.675781,302.1055,8.1201,1.834351,7
255.2604,14.94021,1.675781,302.1055,7.9563,1.834351,7
255.4676,13.76188,1.675781,302.1055,8.3474,1.834351,7
255.663,13.97042,1.675781,302.1055,8.0281,1.834351,7
255.872,14.04177,1.675781,302.1055,8.136,1.834351,7
257.0661,13.94995,1.457031,302.207,9.0149,1.837236,8
257.2612,14.72979,1.457031,302.207,9.1077,1.837236,8
257.4694,13.91083,1.457031,302.207,8.9983,1.837236,8
257.6641,15.69151,1.457031,302.207,8.9527,1.837236,8
257.8723,14.4838,1.457031,302.207,8.8854,1.837236,8
259.0687,17.68688,1.457031,302.3555,10.288,1.840122,9
259.263,16.90662,1.457031,302.3555,10.1294,1.840122,9
259.4714,14.83724,1.457031,302.3555,9.9445,1.840122,9
259.6651,15.98464,1.457031,302.3555,10.1803,1.840122,9
259.8593,14.15432,1.457031,302.3555,10.3967,1.840122,9
261.068,15.35781,1.457031,302.7227,11.4489,1.843008,10
261.2623,15.39635,1.457031,302.7227,12.6127,1.843008,10
261.4695,14.41682,1.457031,302.7227,10.8863,1.843008,10
261.6642,14.30104,1.457031,302.7227,10.8754,1.843008,10
261.8609,15.15245,1.457031,302.7227,11.1422,1.843008,10
