time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
345.0095,15.8177,115.8203,1214.012,1.223,1.720345,1
345.2031,16.3766,115.8203,1214.012,0.6741,1.720345,1
345.6035,15.3229,115.8203,1214.02,0.6934,1.720345,1
346.2001,15.1556,115.8203,1214.027,0.6054,1.720345,1
346.4103,15.2084,115.8203,1214.035,0.6894,1.720345,1
347.6074,16.1066,115.8203,1216.313,1.1582,1.725588,2
347.8036,18.9082,115.8203,1216.32,1.2849,1.725588,2
348.2043,16.6792,115.8203,1216.32,1.3707,1.725588,2
348.4029,16.3455,115.8203,1216.328,1.5267,1.725588,2
348.6078,16.4248,115.8203,1216.328,2.3941,1.725588,2
349.8116,18.1794,115.8203,1218.66,1.7955,1.730831,3
350.0007,17.0573,115.8203,1218.66,1.3219,1.730831,3
350.2143,16.3174,115.8203,1218.684,1.9965,1.730831,3
350.4071,15.8051,115.8203,1218.684,1.8703,1.730831,3
350.6031,16.3435,115.8203,1218.688,1.8146,1.730831,3
351.804,17.3003,115.8203,1221.117,2.4047,1.736074,4
352.002,16.8035,115.8203,1221.117,2.3846,1.736074,4
352.205,17.8087,115.8203,1221.125,1.1363,1.736074,4
352.4054,16.555,115.8203,1221.125,1.2143,1.736074,4
352.6025,16.2337,115.8203,1221.133,2.6569,1.736074,4
354.0078,17.4244,115.8203,1223.621,3.0461,1.741318,5
354.2037,16.1161,115.8203,1223.625,3.0875,1.741318,5
354.4138,15.2939,115.8203,1223.625,3.2264,1.741318,5
354.6029,14.731,115.8203,1223.633,3.0326,1.741318,5
354.8119,15.5315,115.8203,1223.633,2.4562,1.741318,5
356.0142,15.9591,115.8203,1225.953,3.965,1.746561,6
356.2141,15.0594,115.8203,1225.953,1.8421,1.746561,6
356.4078,16.2417,115.8203,1225.961,4.1339,1.746561,6
356.6054,15.3056,115.8203,1225.961,2.8998,1.746561,6
356.8019,15.543,115.8203,1225.961,3.5772,1.746561,6
358.0099,16.8414,115.8203,1228.309,4.276,1.751804,7
358.2144,16.2048,115.8203,1228.309,4.7304,1.751804,7
358.4145,15.3519,115.8203,1228.316,4.1917,1.751804,7
358.8049,18.6343,115.8203,1228.324,4.4021,1.751804,7
359.0069,16.4585,115.8203,1228.324,4.1419,1.751804,7
360.412,16.5128,115.8203,1230.766,1.8269,1.757048,8
360.6166,18.1421,115.8203,1230.766,4.528,1.757048,8
360.8042,17.2289,115.8203,1230.766,1.8761,1.757048,8
361.0119,15.8079,115.8203,1230.781,4.2173,1.757048,8
361.2086,16.8986,115.8203,1230.781,4.3108,1.757048,8
362.416,16.1353,115.8203,1232.84,4.9191,1.762291,9
362.6084,25.2123,115.8203,1232.84,5.689,1.762291,9
362.812,18.0603,115.8203,1232.84,5.9287,1.762291,9
363.0125,15.5936,115.8203,1232.84,3.5552,1.762291,9
363.4091,16.8093,115.8203,1232.84,5.5431,1.762291,9
364.6012,20.4414,115.8203,1235.227,5.8757,1.767534,10
364.8116,17.2187,115.8203,1235.227,9.2489,1.767534,10
365.0004,17.1456,115.8203,1235.227,4.7818,1.767534,10
365.2032,18.1937,115.8203,1235.227,3.4698,1.767534,10
365.4157,17.3715,115.8203,1235.227,6.0573,1.767534,10
