time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
419.2016,6.3697,111.9297,1092.945,0.7684,1.884335,1
420.0009,6.1388,111.9297,1092.945,0.902,1.884335,1
420.204,5.5776,111.9297,1092.945,0.7529,1.884335,1
422.2039,5.2791,111.9297,1092.945,0.8253,1.884335,1
423.0001,5.2624,111.9297,1092.945,0.7414,1.884335,1
424.2008,5.4053,111.9297,1092.945,1.1348,1.88735,2
424.4037,5.3234,111.9297,1092.945,1.1303,1.88735,2
425.8007,5.4339,111.9297,1092.945,1.218,1.88735,2
426.005,5.777,111.9297,1092.945,1.1399,1.88735,2
426.6024,5.0494,111.9297,1092.945,1.1852,1.88735,2
427.8042,5.3206,111.9297,1092.961,0.277,1.890366,3
428.6021,5.2077,111.9297,1092.961,1.5092,1.890366,3
429.6034,5.0431,111.9297,1092.961,1.3754,1.890366,3
431.6057,5.9479,111.9297,1092.961,1.4984,1.890366,3
432.203,5.5094,111.9297,1092.961,1.4727,1.890366,3
434.0045,5.222,111.9297,1092.961,0.2256,1.893381,4
435.8047,5.3783,111.9297,1092.961,1.8037,1.893381,4
436.6031,5.3356,111.9297,1092.961,1.8434,1.893381,4
437.4005,5.3291,111.9297,1092.961,1.8222,1.893381,4
438.0013,5.3782,111.9297,1092.961,1.8271,1.893381,4
439.6004,6.7969,111.9297,1092.961,0.8816,1.896397,5
439.8062,6.0988,111.9297,1092.961,1.8471,1.896397,5
440.4032,6.0298,111.9297,1092.961,2.1265,1.896397,5
440.8038,6.2707,111.9297,1092.961,0.8089,1.896397,5
441.6012,5.5233,111.9297,1092.961,1.4746,1.896397,5
443.2036,6.8765,111.9297,1082.086,3.1836,1.899412,6
444.0001,5.658,111.9297,1007.922,1.004,1.899412,6
444.8008,5.6898,111.9297,1009.355,0.6399,1.899412,6
445.4001,5.4937,111.9297,1009.355,2.5455,1.899412,6
445.6027,6.1022,111.9297,1009.355,2.0253,1.899412,6
447.2015,5.8582,111.9297,1009.953,2.9377,1.902428,7
448.0034,5.4691,111.9297,1009.953,2.9437,1.902428,7
448.206,9.0424,111.9297,1009.953,3.3788,1.902428,7
448.8009,5.3459,111.9297,1009.953,2.9742,1.902428,7
449.6006,5.5776,111.9297,1009.953,3.0091,1.902428,7
451.0019,5.5271,111.9297,1010.164,2.9917,1.905443,8
452.2081,9.1088,111.9297,1010.164,2.3697,1.905443,8
453.0037,5.1909,111.9297,1010.164,2.7542,1.905443,8
453.8023,7.1385,111.9297,1010.164,3.3482,1.905443,8
454.0046,5.9546,111.9297,1010.164,2.5838,1.905443,8
455.4014,5.075,111.9297,1010.309,4.1449,1.908459,9
455.6039,5.1747,111.9297,1010.309,3.1187,1.908459,9
456.4024,5.6007,111.9297,1010.313,2.7951,1.908459,9
457.2047,5.5787,111.9297,1010.313,3.9815,1.908459,9
458.0033,5.4006,111.9297,1010.313,3.1291,1.908459,9
459.6031,4.9695,111.9297,1010.449,4.1433,1.911474,10
459.8008,5.427,111.9297,1010.449,3.0895,1.911474,10
460.0057,6.0439,111.9297,1010.449,3.0227,1.911474,10
460.4002,7.3388,111.9297,1010.449,4.4387,1.911474,10
460.8041,4.9904,111.9297,1010.449,0.6491,1.911474,10
