time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
36.40128,6.1461,199.6523,982.3711,1.0368,1.476259,2
37.20011,6.2331,199.6523,982.3711,1.2308,1.476259,2
38.00243,6.1369,199.6523,982.3711,2.4396,1.476259,2
38.80295,6.0924,199.6523,982.3711,1.1898,1.476259,2
39.60081,5.9752,199.6523,982.3711,1.3084,1.476259,2
41.40436,6.0495,199.6523,982.3711,0.6478,1.473244,1
42.20011,5.2607,199.6523,982.3711,0.5977,1.473244,1
42.40283,6.0659,199.6523,982.3711,0.7969,1.473244,1
43.00323,6.4131,199.6523,982.3711,0.9133,1.473244,1
43.802,6.3383,199.6523,982.3711,0.9057,1.473244,1
45.00249,6.6511,199.6523,982.582,0.0,1.470228,0
45.20037,5.4772,199.6523,982.582,0.0,1.470228,0
45.40516,6.845,199.6523,982.582,0.0,1.470228,0
45.60164,6.6532,199.6523,982.5938,0.0,1.470228,0
45.80301,6.3164,199.6523,982.5938,0.0,1.470228,0
