time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
27.60139,5.5964,199.6523,1015.023,0.3519,1.812122,1
28.40339,5.5317,199.6523,1015.023,0.3204,1.812122,1
30.00229,6.6786,199.6523,1015.023,0.3449,1.812122,1
30.20333,5.3553,199.6523,1015.023,0.3231,1.812122,1
30.80318,5.4698,199.6523,1015.023,0.3487,1.812122,1
34.20294,6.5398,199.6523,1015.035,0.5953,1.815138,2
34.80025,5.7716,199.6523,1015.051,0.5755,1.815138,2
35.60317,6.0049,199.6523,1015.051,1.1119,1.815138,2
37.00245,6.2091,199.6523,1015.051,0.5584,1.815138,2
38.40315,5.874,199.6523,1015.051,0.4301,1.815138,2
40.20169,5.8474,199.6523,1015.051,0.8521,1.818153,3
41.80562,5.6194,199.6523,1015.051,0.3439,1.818153,3
43.00541,6.4182,199.6523,1015.051,0.8601,1.818153,3
44.20121,6.2333,199.6523,1015.051,0.802,1.818153,3
44.40413,5.3538,199.6523,1015.051,0.8416,1.818153,3
