time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
202.8017,4.8041,258.5781,1037.988,0.8233,1.892155,1
203.0029,5.046,258.5781,1037.988,0.8139,1.892155,1
203.2042,4.8738,258.5781,1037.988,0.8387,1.892155,1
203.4041,4.9073,258.5781,1037.988,0.9399,1.892155,1
203.6026,4.9909,258.5781,1037.988,0.8462,1.892155,1
204.8028,10.6979,258.5781,1037.988,2.0985,1.89517,2
205.0079,8.5251,258.5781,1037.988,1.8071,1.89517,2
205.2051,9.2295,258.5781,1037.988,2.4354,1.89517,2
205.4027,7.8053,258.5781,1037.988,1.8857,1.89517,2
205.6037,7.4424,258.5781,1037.988,1.7068,1.89517,2
206.8043,5.4097,258.5781,1037.988,1.5364,1.898186,3
207.0017,4.6858,258.5781,1037.988,1.5982,1.898186,3
207.2046,5.0781,258.5781,1037.988,2.2818,1.898186,3
207.4046,5.3913,258.5781,1037.988,1.5413,1.898186,3
207.6031,4.5538,258.5781,1037.988,1.5888,1.898186,3
208.8012,5.3472,258.5781,1038.141,2.0939,1.901201,4
209.0005,4.8725,258.5781,1038.141,1.9438,1.901201,4
209.2026,5.1769,258.5781,1038.141,2.1945,1.901201,4
209.4034,4.8077,258.5781,1038.141,2.0002,1.901201,4
209.6018,5.5313,258.5781,1038.141,2.075,1.901201,4
210.8007,4.3933,258.5781,1038.141,2.4188,1.904217,5
211.0051,5.3296,258.5781,1038.141,2.3441,1.904217,5
211.2024,4.8491,258.5781,1038.141,2.306,1.904217,5
211.4072,8.1341,258.5781,1038.141,3.3703,1.904217,5
211.6047,8.7222,258.5781,1038.141,3.2757,1.904217,5
212.8037,5.3453,258.5781,1038.266,2.9035,1.907232,6
213.0033,5.2527,258.5781,1038.266,2.7878,1.907232,6
213.2039,4.9587,258.5781,1038.266,3.0731,1.907232,6
213.403,5.6533,258.5781,1038.266,2.7694,1.907232,6
213.6063,6.2841,258.5781,1038.266,2.8918,1.907232,6
214.8018,6.1084,258.5781,1038.398,3.8182,1.910248,7
215.0054,5.8643,258.5781,1038.398,4.6672,1.910248,7
215.2047,5.6233,258.5781,1038.398,3.7153,1.910248,7
215.4035,4.9431,258.5781,1038.398,3.4663,1.910248,7
215.6038,6.163,258.5781,1038.398,3.448,1.910248,7
216.8013,8.8545,258.5781,1038.531,5.1372,1.913263,8
217.0073,8.5141,258.5781,1038.531,5.4757,1.913263,8
217.2023,8.9772,258.5781,1038.531,5.8176,1.913263,8
217.4057,8.4513,258.5781,1038.531,5.8431,1.913263,8
217.6061,9.39,258.5781,1038.531,5.1666,1.913263,8
218.8076,9.429,258.5781,1035.703,6.1026,1.916279,9
219.0024,7.3759,258.5781,1024.066,6.4049,1.916279,9
219.2046,8.4437,258.5781,1024.082,6.322,1.916279,9
219.403,8.3702,258.5781,1024.082,6.0347,1.916279,9
219.6033,4.9688,258.5781,1024.082,4.0382,1.916279,9
220.8031,5.1936,258.5781,1024.215,6.193,1.919294,10
221.003,6.0544,258.5781,1024.215,4.5919,1.919294,10
221.2012,4.9122,258.5781,1024.215,4.559,1.919294,10
221.4035,4.8392,258.5781,1024.215,4.895,1.919294,10
221.6014,5.868,258.5781,1024.215,5.0242,1.919294,10
