time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
285.0734,13.91099,2.003906,398.9805,0.390001,1.616844,0
285.2681,12.40667,2.003906,398.9805,0.48099,1.616844,0
285.4633,14.42969,2.003906,398.9805,0.453801,1.616844,0
285.6715,14.43734,2.003906,398.9805,0.005939,1.616844,0
285.8655,14.57964,2.003906,398.9805,0.007293,1.616844,0
287.0729,14.04292,2.003906,400.4023,0.005363,1.621836,1
287.2683,13.33359,2.003906,400.4023,0.008229,1.621836,1
287.4619,14.08516,2.003906,400.4023,0.007031,1.621836,1
287.6723,15.34526,2.003906,400.4023,0.007188,1.621836,1
287.8655,14.74318,2.003906,400.4023,0.454269,1.621836,1
289.0733,14.73625,2.003906,401.9492,1.378074,1.626827,2
289.2681,14.41406,2.003906,401.9414,1.240052,1.626827,2
289.462,13.43682,2.003906,401.8984,0.007865,1.626827,2
289.6712,14.37943,2.003906,401.957,1.272708,1.626827,2
289.8652,14.35208,2.003906,401.957,1.392395,1.626827,2
291.0745,15.39135,2.003906,403.4609,1.67375,1.631819,3
291.2683,15.21729,2.003906,403.4609,1.834531,1.631819,3
291.4633,13.69354,2.003906,403.4609,0.005052,1.631819,3
291.671,14.04672,2.003906,403.4609,1.917345,1.631819,3
291.8652,13.94521,2.003906,403.4609,1.770833,1.631819,3
293.0733,14.59651,2.003906,404.7188,2.26323,1.63681,4
293.2687,15.14141,2.003906,404.7188,2.246095,1.63681,4
293.4625,13.49458,2.003906,404.7813,2.384948,1.63681,4
293.6706,14.47365,2.003906,404.7813,0.006875,1.63681,4
293.8652,14.86646,2.003906,404.7617,2.077083,1.63681,4
295.0724,13.48859,2.003906,405.9961,0.004843,1.641802,5
295.2668,11.28198,2.003906,405.9961,0.005521,1.641802,5
295.4751,14.35,2.003906,405.9961,0.009583,1.641802,5
295.6695,14.80766,2.003906,405.9961,2.568958,1.641802,5
295.8641,14.22844,2.003906,405.9961,2.631876,1.641802,5
297.0722,15.46875,2.003906,407.3438,3.127238,1.646793,6
297.2664,14.73755,2.003906,407.3789,3.283021,1.646793,6
297.475,14.99573,2.003906,407.3789,3.353125,1.646793,6
297.6684,13.21359,2.003906,407.3555,0.003698,1.646793,6
297.8641,13.31104,2.003906,407.3906,2.866093,1.646793,6
299.0718,14.28703,1.421875,408.7383,0.543022,1.651785,7
299.2672,14.84682,1.421875,408.7383,3.329948,1.651785,7
299.4744,13.59344,1.421875,408.7383,0.007552,1.651785,7
299.6702,15.75505,1.421875,408.7383,3.412552,1.651785,7
299.8638,14.18057,1.421875,408.7383,3.384427,1.651785,7
301.0716,14.00771,1.421875,409.9922,2.049791,1.656776,8
301.2674,15.54062,1.421875,409.9922,3.707083,1.656776,8
301.4748,13.83104,1.421875,409.9922,0.005782,1.656776,8
301.6688,14.05604,1.421875,409.9922,1.132762,1.656776,8
301.8645,14.46703,1.421875,409.9922,0.007083,1.656776,8
303.0724,14.00922,1.421875,411.5586,0.005157,1.661768,9
303.2666,14.24766,1.421875,411.5508,0.008074,1.661768,9
303.4742,13.49839,1.421875,411.5508,4.260573,1.661768,9
303.6688,14.76719,1.421875,411.543,0.00776,1.661768,9
303.8636,13.71005,1.421875,411.543,0.007396,1.661768,9
