time,frame_t_ms,gc_mem_mb,system_mem_mb,audio_frame_t_ms,audio_memory_mb,sources
43.1069,14.3663,1.652344,311,0.8955,1.488396,1
43.31526,13.64937,1.652344,311,0.4255,1.488396,1
43.51011,14.70901,1.652344,311,0.4048,1.488396,1
43.71875,14.56365,1.652344,311,0.4702,1.488396,1
43.91245,13.00818,1.652344,311,0.4263,1.488396,1
45.10673,14.53615,1.652344,312.4141,0.7933,1.493387,2
45.31495,13.25557,1.652344,312.4141,1.0478,1.493387,2
45.51007,14.59615,1.652344,312.4141,0.8793,1.493387,2
45.71821,14.02344,1.652344,312.4141,0.9623,1.493387,2
45.91214,12.47068,1.652344,312.4141,0.9572,1.493387,2
47.10679,14.50281,1.652344,313.7266,1.2882,1.498379,3
47.3151,13.2601,1.652344,313.7422,1.8189,1.498379,3
47.51032,14.75057,1.652344,313.7344,1.4712,1.498379,3
47.71801,13.49432,1.652344,313.7461,1.2542,1.498379,3
47.91189,13.25932,1.652344,313.707,1.2252,1.498379,3
49.10688,14.60568,1.652344,314.9727,2.5155,1.50337,4
49.31514,13.0637,1.652344,314.9727,1.6871,1.50337,4
49.51017,14.23963,1.652344,314.9727,1.9643,1.50337,4
49.70484,14.52063,1.652344,314.9727,1.7961,1.50337,4
49.91238,12.9325,1.652344,314.9961,1.7017,1.50337,4
51.10739,15.0001,1.652344,316.5547,2.0454,1.508362,5
51.31473,12.82646,1.652344,316.5547,2.0574,1.508362,5
51.50998,13.99458,1.652344,316.5977,2.3343,1.508362,5
51.71783,13.74739,1.652344,316.5859,2.1779,1.508362,5
51.91214,13.62182,1.652344,316.5859,2.0821,1.508362,5
53.10734,14.78391,1.652344,317.6484,2.7033,1.513353,6
53.31523,13.47328,1.652344,317.6484,2.6846,1.513353,6
53.50974,14.65854,1.652344,317.6484,2.5209,1.513353,6
53.71772,14.04547,1.652344,317.6484,3.1292,1.513353,6
53.91262,13.07339,1.652344,317.6484,2.5067,1.513353,6
55.10722,14.65667,1.652344,319.0898,2.9336,1.518345,7
55.31537,13.01443,1.652344,319.0977,2.8031,1.518345,7
55.51023,14.01625,1.652344,319.0977,2.822,1.518345,7
55.71797,13.53875,1.652344,319.0977,2.9532,1.518345,7
55.91249,13.00578,1.652344,319.0977,3.6239,1.518345,7
57.10678,14.80229,1.40625,320.6641,3.3702,1.523336,8
57.31472,13.17974,1.40625,320.6641,3.6562,1.523336,8
57.50985,14.62589,1.40625,320.6641,3.6527,1.523336,8
57.71772,13.0674,1.40625,320.6641,3.4544,1.523336,8
57.91228,13.64833,1.40625,320.6641,3.4471,1.523336,8
59.10759,14.95141,1.40625,321.918,3.8584,1.528328,9
59.31453,13.08474,1.40625,321.918,4.1202,1.528328,9
59.51026,14.85245,1.40625,321.918,3.8712,1.528328,9
59.7182,13.92661,1.40625,321.918,4.032,1.528328,9
59.9122,12.8775,1.40625,321.918,3.7465,1.528328,9
61.10657,14.04661,1.40625,323.1836,4.3155,1.533319,10
61.31493,13.02714,1.40625,323.2148,4.2964,1.533319,10
61.51033,14.71547,1.40625,323.2148,4.1418,1.533319,10
61.71765,13.74234,1.40625,323.2148,4.1583,1.533319,10
61.91219,12.84125,1.40625,323.2344,4.3301,1.533319,10
